id,text_span,label,Arabic
703056647,explode,Repetition,ينفجر
766632016,The Nazis,Repetition,النازيون
721890296,Muslim invaders,Repetition,الغزاة المسلمون
724095467,please explain what in the Hell,Loaded_Language,يرجى شرح ما في الجحيم
781768042,"Look to their feigned strength that they profess to possess.
It is gauged by simply looking to the prevailing immoralities and debauchers of society.
They are weak and pathetic and they have no excuses as to why America is where we is today",Doubt,"انظر إلى قوتهم المزهرة التي يعلنون أنها تمتلكها.
يتم قياسه بمجرد النظر إلى الفجور السائد والفساد في المجتمع.
إنهم ضعفاء ومثير للشفقة وليس لديهم أعذار لماذا أمريكا حيث نحن اليوم."
694327499,for “certain” public adulterers,Loaded_Language,للزناة «معينين»
783702663,prelate of the gay lobby,"Name_Calling,Labeling",prelate من لوبي مثلي الجنس
769427494,"Becerra — now California’s Democratic attorney general — failed to ensure that the Awans didn’t have access to House computer systems during the 2016 election, which was wrought with cybersecurity scandals",Doubt,فشلت بيسيرا - التي أصبحت الآن النائب العام الديمقراطي في كاليفورنيا - في ضمان عدم تمكن أوانز من الوصول إلى أنظمة الكمبيوتر في مجلس النواب خلال انتخابات عام 2016، والتي حدثت مع فضائح الأمن السيبراني
783702663,a summer of devastating news,Loaded_Language,صيف من الأخبار المدمرة
730246508,terrible tragedy,Loaded_Language,مأساة رهيبة
723844295,government is covering up a big story about terrorism,Doubt,الحكومة تتستر على قصة كبيرة عن الإرهاب
832913653,to the American public,Flag-Waving,إلى الجمهور الأمريكي
772836731,emergence from The Matrix,Loaded_Language,ظهور من المصفوفة
700662577,devastated,Loaded_Language,مدمرة
795693029,INCLUDING MANY CRIMINALS,Appeal_to_fear-prejudice,بمن فيهم العديد من المجرمين
731178960,"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case",Appeal_to_fear-prejudice,"سيؤدي فشل الحزام إلى دفع الولايات المتحدة على الفور تقريبًا إلى حالة من الذعر, ومن الجيد دائمًا أن تكون مستعدًا فقط في حالة"
706501640,Become Untreatable As It Spreads Globally,Appeal_to_fear-prejudice,تصبح غير قابلة للعلاج لأنها تنتشر على مستوى العالم
999000874,"“If left unchallenged, the actions of the White house would create a dangerous chilling effect for any journalist who covers our elected officials,”",Appeal_to_fear-prejudice,«إذا تركت دون منازع، فإن تصرفات البيت الأبيض ستخلق تأثيرًا خطيرًا على أي صحفي يغطي مسؤولينا المنتخبين»
728972961,"We must take care, because this change in the church is a liberal change.
The liberal principles have entered the Church now, and they destroy the Church",Appeal_to_fear-prejudice,"يجب أن نحرص، لأن هذا التغيير في الكنيسة هو تغيير ليبرالي.
دخلت المبادئ الليبرالية الكنيسة الآن، وهي تدمر الكنيسة"
790665855,The only question is will the Senate confirm one who is really bad on the #4thAmendment,Doubt,السؤال الوحيد هو هل سيؤكد مجلس الشيوخ شخصًا سيئًا حقًا في #4thAmendment
777488669,transcends human legislation,Loaded_Language,يتجاوز التشريع البشري
999001621,I have never,Repetition,لم يسبق لي
789370998,exactly a zero percent chance,"Exaggeration,Minimisation",بالضبط فرصة صفر في المئة
772836731,corrupt filth,Loaded_Language,القذارة الفاسدة
777488669,the new man-centered conciliar religion,"Name_Calling,Labeling",الديانة التوقيقية الجديدة التي تركز على الإنسان
789615291,The Dems,"Name_Calling,Labeling",ذا ديمز
729578579,"We cool and hip people don’t hate gays, do we?”",Doubt,نحن نهدأ ونقوم بالناس لا يكرهون المثليين، أليس كذلك؟»
777488669,physical extinction,Loaded_Language,الانقراض الجسدي
784143418,black and Muslim,"Name_Calling,Labeling",أسود ومسلم
703821117,orders him to shut down any investigation of a conspiracy because it might lead to nuclear war,Appeal_to_fear-prejudice,يأمره بإغلاق أي تحقيق في مؤامرة لأنها قد تؤدي إلى حرب نووية
782149032,the devout (“extremist)” Muslims,"Name_Calling,Labeling",المسلمون المتدينون («المتطرفون)
697063039,hurricane-ravaged,Loaded_Language,دمر الإعصار
999001619,baffling observations,Loaded_Language,ملاحظات محيرة
794141509,brainwashing,Loaded_Language,غسل دماغ
752287274,threatened that he is very powerful,"Exaggeration,Minimisation",هدد بأنه قوي جدا
725731328,sucked their blood,Loaded_Language,امتص دمائهم
708561738,"How Do You Like Paying For Sexual Harassment Settlements from Your Congress, America?",Flag-Waving,كيف تحب الدفع مقابل تسويات التحرش الجنسي من كونغرسك، أمريكا؟
794141509,this is a coordinated effort to silence large swaths of the population,Appeal_to_fear-prejudice,و هذا جهد منسق لإسكات قطاعات كبيرة من السكان.
763412406,The British are coming back!,Slogans,البريطانيون يعودون!
790677230,any issue,Repetition,أي مشكلة
765953146,deep state plot,Loaded_Language,مؤامرة الدولة العميقة
773520636,a “terror to good works,"Name_Calling,Labeling",«الإرهاب إلى الأعمال الجيدة»
798244842,spewed,Loaded_Language,يقذف
724791253,corruptly elected,Loaded_Language,منتخب بشكل فاسد
765385479,"a tsunami of lies and smear engulf him, endlessly","Exaggeration,Minimisation",تسونامي من الأكاذيب والتشويه تجتاح له، إلى ما لا نهاية
778664280,forces of darkness,Loaded_Language,قوى الظلام
765913191,gun violence crisis,Repetition,أزمة العنف المسلح
736231219,White Folks,"Name_Calling,Labeling",وايت فالس
765197039,the global jihad threat,"Name_Calling,Labeling",تهديد الجهاد العالمي
786919720,the corrupt DOJ and FBI,"Name_Calling,Labeling",وزارة العدل الفاسدة ومكتب التحقيقات الفدرالي
763440871,violence,Loaded_Language,عنف
729303442,anti-Semitic tropes of Jewish people,"Name_Calling,Labeling",الإستعارة المعادية للسامية للشعب اليهودي
788056108,risk everything,"Exaggeration,Minimisation",خطر كل شيء
703821117,worked brilliantly,"Exaggeration,Minimisation",عملت ببراعة
711622457,defense of Britain and its values,Flag-Waving,الدفاع عن بريطانيا وقيمها
999000565,they are “normalizing and enabling Nazis” by supporting Rick Scott and Ron DeSantis,Appeal_to_fear-prejudice,إنهم «تطبيع وتمكين النازيين» من خلال دعم ريك سكوت ورون ديسانتيس
794141509,tirelessly,Loaded_Language,بلا كلل
776616374,most flagrant lies ever dreamed up,"Exaggeration,Minimisation",أكثر الأكاذيب الصارخة التي حلمت بها
699291100,threats,Repetition,التهديدات
696264594,anti-Israel BDS hate group,"Name_Calling,Labeling",مجموعة الكراهية المناهضة لإسرائيل BDS
766632016,annihilated,Repetition,إبادة
728972961,I do not say that,Repetition,أنا لا أقول ذلك
728972961,the infallible teachings of Mother Church,Loaded_Language,التعاليم المعصومة للكنيسة الأم
703806098,stunning tower audio,Loaded_Language,صوت برج مذهل
790483991,a 4-page bombshell,Loaded_Language,قنبلة من 4 صفحات
715588833,That error threatens to overwhelm the Church while they do little more than fret about a situation whose self-evident cause—a reckless Pope in love with his own ideas and filled with contempt for Tradition—they seem incapable of identifying,"Whataboutism,Straw_Men,Red_Herring",يهدد هذا الخطأ بإغراق الكنيسة في حين أنهم لا يفعلون أكثر من مجرد القلق بشأن موقف يبدو أن سبب بديهي - بابا متهور في حب أفكاره الخاصة ومليئة بازدراء التقاليد - يبدو أنهم غير قادرين على تحديد.
999001619,democratically elected but official enemies of the US,"Name_Calling,Labeling",أعداء منتخبون ديمقراطيا ولكن رسميين للولايات المتحدة
773520636,"the minister of God, a revenger to execute wrath upon him that doeth evil","Name_Calling,Labeling",وزير الله، منتقم لإعدام الغضب عليه الذي يفعل الشر
785801366,vigorously defend,Loaded_Language,الدفاع بقوة
725498022,What happened to ‘Zero Tolerance’ for clerical sexual offenders?”,"Whataboutism,Straw_Men,Red_Herring",ماذا حدث لـ «عدم التسامح» لمرتكبي الجرائم الجنسية الكتابية؟»
737194975,absurdly low,Loaded_Language,منخفض بشكل سخيف
779394730,after the scandal erupted,Loaded_Language,بعد اندلاع الفضيحة
788271400,without,Repetition,بدون
706777811,warned it is inevitable that the plague will spread,Repetition,حذر من أنه لا مفر من انتشار الطاعون
785801366,unbelievers,"Name_Calling,Labeling",غير المؤمنين
730237078,record-breaking,Loaded_Language,تحطيم الأرقام القياسية
769962236,dangerous,Loaded_Language,خطير
761674108,Trumpism,"Name_Calling,Labeling",البوق
698503276,North Korea’s actions over the last 23 years have proven that making concessions to a rogue regime in order to obtain denuclearization commitments is so dangerous that President Trump does not want to make the same mistake with Iran,Appeal_to_fear-prejudice,أثبتت تصرفات كوريا الشمالية على مدى السنوات الـ 23 الماضية أن تقديم تنازلات لنظام مارق من أجل الحصول على التزامات نزع السلاح النووي أمر خطير لدرجة أن الرئيس ترامب لا يريد ارتكاب نفس الخطأ مع إيران.
780787440,which cries out to heaven,Loaded_Language,الذي يصرخ إلى السماء
788816478,"I think he's an extraordinary man – I think he's a man of great intellect, as I've been telling you, and he has an unblemished record",Appeal_to_Authority,أعتقد أنه رجل غير عادي — أعتقد أنه رجل ذو ذكاء عظيم، كما كنت أقول لك، ولديه سجل لا تشوبه شائبة
700662577,"the blurry picture feels like it’s worth a good deal more than 1,000 words.
It illuminates just a small sliver of the public health crisis",Loaded_Language,"تبدو الصورة الضبابية وكأنها تستحق الكثير أكثر من 1000 كلمة.
إنه يضيء مجرد قطعة صغيرة من أزمة الصحة العامة."
766632016,massacring Jews,Loaded_Language,ذبح اليهود
703821117,without nary a care in the world?,"Exaggeration,Minimisation",بدون رعاية ناري في العالم؟
774007496,Maybe it's the authorities who are insane,Doubt,ربما تكون السلطات المجنونة
727497152,drag his feet,Loaded_Language,اسحب قدميه
789121265,lashed out,Loaded_Language,انتقد
761674108,savagery,Loaded_Language,الوحشية
783702663,"mount under this reckless Pope to an unsustainable, indeed apocalyptic, level","Exaggeration,Minimisation",جبل تحت هذا البابا المتهور إلى مستوى غير مستدام، في الواقع المروع،
779309765,the son of one of the most respected Christian preachers in the country,"Name_Calling,Labeling",ابن أحد الدعاة المسيحيين الأكثر احترامًا في البلاد
795691173,tortured and beheaded,Appeal_to_fear-prejudice,تم تعذيبه وقطع رأسه
758756657,Or would that be “islamofauxbic”?,Doubt,أو هل سيكون ذلك «إسلاموفوبيك»؟
773748383,"it will be difficult, if not impossible","Exaggeration,Minimisation",سيكون من الصعب، إن لم يكن مستحيلاً
761955563,No one can say this is not what this is,Black-and-White_Fallacy,لا أحد يستطيع أن يقول أن هذا ليس ما هو عليه.
999000135,demonizing people,Loaded_Language,شيطنة الناس
701837665,"a grave threat to “national security,” i.e., befriending the Russians (i.e., the Soviets) and Cubans and entering into peaceful coexistence with the communist world",Appeal_to_fear-prejudice,تهديد خطير لـ «الأمن القومي»، أي مصادقة الروس (أي السوفييت) والكوبيين والدخل في التعايش السلمي مع العالم الشيوعي
769962236,criminal attacker,"Name_Calling,Labeling",مهاجم إجرامي
832908978,game,Repetition,لعبه
783702663,a catastrophic failure in ecclesial innovation that has corrupted the human element of the Church in practically every department,"Exaggeration,Minimisation",فشل كارثي في الابتكار الكنسي الذي أفسد العنصر البشري للكنيسة في كل قسم تقريبًا
766632016,"to shed crocodile tears about their sorrows, their heresy, and their historical lies",Loaded_Language,لتذرف دموع التمساح حول أحزانهم وبدعتهم وأكاذيبهم التاريخية
763260610,the word “journalism” is becoming blighted,Loaded_Language,أصبحت كلمة «الصحافة» منكوبة
780414700,I am tired,Repetition,أنا متعب
741923579,Allahu akbar,Slogans,الله أكبر
765385479,"a tsunami of lies and smear engulf him, endlessly, vindictively, perfidiously",Loaded_Language,تسونامي من الأكاذيب والتشويه تجتاح له، إلى ما لا نهاية، انتقامي، غادر
783702663,"the grave, disconcerting and sinful conduct",Loaded_Language,السلوك الجسيم والمثير للقلق والخاطئ
999001619,vilifying,Repetition,تشويه سمعة
772947654,our,Flag-Waving,لنا
999001296,"They are insane in their lust for power, and will destroy even our democratic system to get it","Exaggeration,Minimisation",إنهم مجانين في شهوتهم للسلطة، وسوف يدمرون حتى نظامنا الديمقراطي للحصول عليه
773650987,enormous,Loaded_Language,ضخم
772836731,Trump is a traitor because he wants peace with Russia,Causal_Oversimplification,ترامب خائن لأنه يريد السلام مع روسيا
785801366,"Below are 9 concrete steps that, if implemented by a future American administration, would make a big difference in preserving our civilization and in defending Americans from terrorism",Appeal_to_fear-prejudice,فيما يلي 9 خطوات ملموسة، إذا نفذتها إدارة أمريكية مستقبلية، ستحدث فرقًا كبيرًا في الحفاظ على حضارتنا والدفاع عن الأمريكيين من الإرهاب.
729578579,"They warn that the general loss of trust in institutions leads to a general state of chaos, in which laws on the books matter little as citizens turn to their last resort of protecting themselves and their own families",Appeal_to_fear-prejudice,يحذرون من أن الفقدان العام للثقة في المؤسسات يؤدي إلى حالة عامة من الفوضى، حيث لا تهم القوانين المتعلقة بالكتب إلا القليل حيث يلجأ المواطنون إلى الملاذ الأخير لحماية أنفسهم وأسرهم.
769962236,SAFE SPACE FOR EVERYONE,Slogans,مساحة آمنة للجميع
776345502,Dirty Work,Loaded_Language,العمل القذر
715588833,The Dictator Pope,Repetition,البابا الديكتاتور
730149656,obscene travesty,Loaded_Language,مهزلة فاحشة
786731884,vicious and potent,Loaded_Language,شريرة وقوية
711566593,"He has already proved that in the sanctuary state of California, false-documented illegals are a privileged class","Exaggeration,Minimisation",وقد أثبت بالفعل أنه في ولاية كاليفورنيا الملاذ، فإن غير الشرعيين الموثقين الكاذبين هم طبقة متميزة.
729651527,"However, he said any Jewish students thinking of being involved in student politics or activism “will have encounters that are profoundly disturbing and unpleasant",Appeal_to_fear-prejudice,بيد انه قال ان اى طالب يهودى يفكر فى المشاركة فى السياسة الطلابية او النشاط «سيكون له لقاءات مزعجة للغاية وغير سارة.
782086447,tragic,Loaded_Language,مأساوي
731513824,"Stütz also quotes in the article itself Father Franz Harant, “a pastoral worker in the field of marriage and the family” at the Ursulinenkirche in Linz.
Harant himself shows himself a supporter of blessings for homosexual couples, and he makes here an explicit reference to Amoris Laetitia",Appeal_to_Authority,"كما يقتبس Stütz في المقال نفسه الأب فرانز هارانت، «عامل رعوي في مجال الزواج والأسرة» في Ursulinenkirche في لينز.
يظهر هارانت نفسه مؤيدًا لبركات الأزواج المثليين، ويوضح هنا إشارة صريحة إلى أموريس لايتيتيا"
778358096,"The imam's mosque has attracted a number of radicals over the years, including a man who later helped bomb the World Trade Center in 1993","Bandwagon,Reductio_ad_hitlerum",اجتذب مسجد الإمام عددا من المتطرفين على مر السنين، بما في ذلك رجل ساعد فيما بعد في تفجير مركز التجارة العالمي في عام 1993
789615291,the Dems,"Name_Calling,Labeling",ذا ديمز
740356006,wonder how far a white congressman would get,Doubt,أتساءل إلى أي مدى سيصل عضو الكونغرس الأبيض
694327499,the grim reality of this unprecedented pontificate,Loaded_Language,الواقع القاتم لهذه البابوية غير المسبوقة
783774960,this all occurred because the district attorney failed to file for a preliminary hearing within 10 days and didn’t even bother to show up for court,Doubt,حدث كل هذا لأن المدعي العام فشل في تقديم جلسة استماع أولية في غضون 10 أيام ولم يكلف نفسه عناء الحضور إلى المحكمة.
788271400,without,Repetition,بدون
770938827,our nation's history,Flag-Waving,تاريخ أمتنا
766632016,annihilated,Loaded_Language,إبادة
773937361,rotting,Loaded_Language,المتعفنة
764609985,INSANE,Loaded_Language,مجنون
764609985,mess,Loaded_Language,فوضى
790266787,drastically altered my life,Loaded_Language,غيرت حياتي بشكل جذري
701225819,toxic hate,Loaded_Language,الكراهية السامة
698503276,disastrous nuclear deal,Loaded_Language,صفقة نووية كارثية
999000154,hateful views,Loaded_Language,وجهات نظر بغيضة
786004130,according to the affidavit,Repetition,وفقا لإفادة خطية
766632016,"When he says that Muslims never killed Jews just for being Jews, he is lying, and relying on the historical ignorance of his audience",Doubt,عندما يقول أن المسلمين لم يقتلوا اليهود أبدا لمجرد كونهم يهودا، فهو يكذب، ويعتمد على الجهل التاريخي لجمهوره
728972961,Freemasonry,Repetition,الماسونية
702077783,botched investigation,Loaded_Language,تحقيق فاشل
725731328,"people.
You have sucked their blood",Thought-terminating_Cliches,"الناس.
لقد امتصت دمائهم"
765197039,humiliate,Loaded_Language,إذلال
999000312,churn out its production line of fake documents,Loaded_Language,نخرج خط إنتاجه من الوثائق المزيفة
778139122,the most enlightened newspaper in the country,"Exaggeration,Minimisation",الصحيفة الأكثر استنارة في البلاد
740356006,outstanding human being”,"Exaggeration,Minimisation",إنسان متميز»
999000599,dismissed in disgrace,Loaded_Language,رفض في عار
703821117,violently remove,Loaded_Language,إزالة بعنف
716469423,will infuriate,Loaded_Language,سوف يغضب
772947654,because they thought that Hillary Clinton was going to win,Causal_Oversimplification,لأنهم ظنوا أن هيلاري كلينتون ستفوز
787002327,leftist hate groups,"Name_Calling,Labeling",مجموعات الكراهية اليسارية
737194975,deceptively says,Loaded_Language,يقول بشكل مخادع
729578579,blatant and enormous lie,Loaded_Language,كذبة صارخة وهائلة
771406408,“Allahu Akbar”,Repetition,«الله أكبر»
783702663,"militant, uncompromising Popes","Name_Calling,Labeling",باباوات متشددين لا هوادة فيها
777869943,beyond frustrated,Loaded_Language,أبعد من الإحباط
729578579,slander and calumny,Loaded_Language,الافتراء والفظاه
761969692,"Only legislation, above all an immigration moratorium, can secure the fruits of the current economic expansion for Americans",Black-and-White_Fallacy,فقط التشريع، قبل كل شيء وقف الهجرة، يمكن أن يؤمن ثمار التوسع الاقتصادي الحالي للأمريكيين
770156173,End The Korean War,Slogans,إنهاء الحرب الكورية
783702663,mired in financial corruption,Loaded_Language,غارقة في الفساد المالي
736231219,white folks,"Name_Calling,Labeling",الناس البيض
761968851,ADVANTAGE IMMIGRANTS,Loaded_Language,مهاجرين ميزة
780414700,"These actions, committed by more than a few, can only be classified as evil, evil that cries out for justice and sin that must be cast out from our Church",Causal_Oversimplification,هذه الأعمال، التي يرتكبها أكثر من عدد قليل، لا يمكن تصنيفها إلا على أنها شريرة، شر يصرخ من أجل العدالة والخطيئة التي يجب طردها من كنيستنا.
788056108,stripped of his sacerdotal rank and shut up in a monastery,Loaded_Language,جردت من رتبته المقدسة وصمت في دير
788056108,"He’s sounding like the men who hid that abuse from the world, who taught their victims to blame themselves, who used spiritual pressure to persuade them and their families that it would actually be wrong, sinful, to defend themselves","Bandwagon,Reductio_ad_hitlerum",إنه يبدو مثل الرجال الذين أخفوا تلك الإساءة عن العالم، الذين علموا ضحاياهم أن يلوموا أنفسهم، الذين استخدموا الضغط الروحي لإقناعهم وعائلاتهم بأنه سيكون من الخطأ، الخاطئ، الدفاع عن أنفسهم.
725824328,sort of in a panic,Loaded_Language,نوع من الذعر
832916492,"They were so concerned about that, because he’d get caught up in lies–and there’d be perjury traps",Doubt,كانوا قلقين للغاية بشأن ذلك، لأنه كان محاصرًا في الأكاذب - وستكون هناك فخاخ الحنث باليمين
778664280,green-lighting vice and mortal sin,Loaded_Language,نائب الإضاءة الخضراء والخطيئة المميتة
783702663,"who covered up homosexual rape committed by a priest against his own nephew,has supported “same-sex marriage,” and advised the King of Belgium to sign a law legalizing abortion in 1990",Doubt,الذي غطى على الاغتصاب المثلي الذي ارتكبه كاهن ضد ابن أخيه، أيد «زواج المثليين»، ونصح ملك بلجيكا بالتوقيع على قانون يقنين الإجهاض في عام 1990
783702663,"orthodox, normal heterosexual males","Name_Calling,Labeling",الأرثوذكسية، الذكور من جنسين مختلفين
770376380,blind guides,"Name_Calling,Labeling",أدلة عمياء
727493378,"On top of that, we have questions as to whether the body was even that of Stephen Paddock, given the fact that certain elements of the Paddock in the preliminary police report, which mentioned the autopsy, are apparently at odds with the Paddock of other documentation",Doubt,علاوة على ذلك، لدينا أسئلة حول ما إذا كانت الجثة حتى جثة ستيفن بادوك، بالنظر إلى حقيقة أن بعض عناصر الحلبة في تقرير الشرطة الأولي، الذي ذكر تشريح الجثة، تتعارض على ما يبدو مع الحلبة من وثائق أخرى.
782017101,Pedophile priests sell papers,Loaded_Language,الكهنة المتحمسين للأطفال يبيعون الأوراق
780787440,with sorrow and shame,Loaded_Language,مع الحزن والعار
999000136,"is “a progressive” who is “a part of the crazy, crazy, crazies","Exaggeration,Minimisation",هو «تقدمي» الذي هو «جزء من مجنون، مجنون، مجنون
707566605,Madagascar’s healthcare system will be unable to cope if the deadly plague outbreak continues to escalate,Appeal_to_Authority,لن يتمكن نظام الرعاية الصحية في مدغشقر من التأقلم إذا استمر تفشي الطاعون القاتل في التصعيد
697454736,"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases",Appeal_to_Authority,لقد قرأت معرض الكاردينال باللغتين الإيطالية والإنجليزية، وأجد ذكرًا فقط لمساعدة الأسرار في بعض الحالات
798244842,well-organized political-action group,"Name_Calling,Labeling",مجموعة عمل سياسي منظمة تنظيماً جيداً
727658675,and it would be a beautiful common voice defending the sanctity and the indissolubility of marriage in the midst of a real neo-pagan society where divorce has become a plague and where sexual depravity is increasingly spreading.”,Appeal_to_fear-prejudice,وسيكون صوتًا مشتركًا جميلًا يدافع عن قدسية الزواج وعدم انفصاله في خضم مجتمع وثني جديد حقيقي حيث أصبح الطلاق طاعون وحيث ينتشر الفساد الجنسي بشكل متزايد».
703821117,who almost certainly are Soviet and Cuban communists,"Bandwagon,Reductio_ad_hitlerum",الذين يكاد يكون من المؤكد أنهم شيوعيون سوفيتي وكوبي
758477392,attack,Repetition,هجوم
783702663,a massive infestation by homosexual priests and prelates,"Exaggeration,Minimisation",غزو هائل من قبل الكهنة المثليين والمثليين
695833178,so-called evidence,Doubt,ما يسمى الأدلة
698503276,fiasco,Loaded_Language,فشل
781672902,massive budget,Loaded_Language,ميزانية ضخمة
798244842,"Even today, there is little value in",Repetition,حتى اليوم، هناك قيمة ضئيلة في
706501640,"it’s a real worry that it mutates and become untreatable,”",Repetition,إنه مصدر قلق حقيقي من أن يتحور ويصبح غير قابل للعلاج»
735090638,some of them were able to elude us thanks to the mayor’s irresponsible decision.”,Appeal_to_Authority,وقد تمكن بعضهم من المراوغة لنا بفضل قرار العمدة غير المسؤول».
704591553,misguided joke,Loaded_Language,نكتة مضللة
790665855,Gestapo like police state,"Bandwagon,Reductio_ad_hitlerum",الجستابو مثل ولاية الشرطة
699478811,To do otherwise would be foolish.”,Appeal_to_fear-prejudice,للقيام بخلاف ذلك سيكون من الحماقة».
780414700,DEFEND BISHOP MORLINO,Slogans,الدفاع عن الأسقف مورلينو
706600938,phony quotations of the saint,Loaded_Language,اقتباسات زائفة للقديس
729578579,"the accusations are, after all, still lies, and that there’s still “no evidence” against Barros…?",Doubt,الاتهامات، بعد كل شيء، لا تزال أكاذيب، وأنه لا يوجد حتى الآن «أي دليل» ضد باروس...؟
111111131,"Trump's gut-driven, norm-shattering tenure","Name_Calling,Labeling",فترة ترامب التي تحركها الشجاعة، التي تحطمت المعايير
738361208,Bush-era torture regime,Slogans,نظام التعذيب في عهد بوش
772836731,a watchdog over government,"Name_Calling,Labeling",هيئة مراقبة على الحكومة
765385479,fraudulent wars,Loaded_Language,حروب احتيالية
731762731,I’ve seen little that has changed,Doubt,لقد رأيت القليل الذي تغير
765385479,bitch,Loaded_Language,الكلبة
111111112,"Defeat Jihad""",Slogans,هزيمة الجهاد»
773748383,A Fool’s Errand,Loaded_Language,مهمة أحمق
761969038,Can the same be said for the Obama Administration,Doubt,هل يمكن قول الشيء نفسه عن إدارة أوباما
786527921,sleeping giant,"Name_Calling,Labeling",عملاق نائم
704856340,Slowly but surely we are beginning to see the truth about the horrific attack come to light despite authorities desperately trying to prevent it from reaching the American people,Doubt,ببطء ولكن بثبات بدأنا نرى حقيقة الهجوم المروع تظهر على الرغم من محاولة السلطات يائسة لمنعه من الوصول إلى الشعب الأمريكي.
707772906,drugging and raping CBS reporter Lesley Stahl,Loaded_Language,تخدير واغتصاب مراسل سي بي إس ليزلي ستال
786527921,Trump crushed her,Loaded_Language,سحق ترامب لها
787730392,for a violent attack on public institutions,Loaded_Language,لهجوم عنيف على المؤسسات العامة
771655795,The former recognizes that an armed populace is a threat to any tyrant and pushes for gun control out of self-preservation,Causal_Oversimplification,يعترف الأول بأن السكان المسلحين يشكلون تهديدًا لأي طاغية ويدفع للسيطرة على السلاح خارج الحفاظ على الذات.
769752554,extremely,Loaded_Language,جدا
789370909,ready to pounce,Loaded_Language,جاهز للانقضاض
782086447,very grave,Loaded_Language,شديد القبر
788816478,social justice warrior-lawyers,"Name_Calling,Labeling",محامو العدالة الاجتماعية
735090638,“making clear that this reckless decision was based on her political agenda.”,Appeal_to_Authority,«مع توضيح أن هذا القرار المتهور استند إلى أجندتها السياسية».
694811415,Paddock’s body may have been left in the hotel room while other assailants carried out the shooting,Doubt,ربما تكون جثة بادوك قد تركت في غرفة الفندق بينما قام مهاجمون آخرون بإطلاق النار
767129999,horrible,Loaded_Language,رهيب
778094905,"feel just comfy, right",Loaded_Language,أشعر بالراحة فقط، أليس كذلك
773520636,tyrants,"Name_Calling,Labeling",الطغاة
785801366,"contemptuous, snickering and roaring laughter",Loaded_Language,ضحك بازدراء، خفقان وطافوا
728972961,Freemasonry,Repetition,الماسونية
785801366,the disastrous Obama administration,"Name_Calling,Labeling",إدارة أوباما الكارثية
778094905,"Well, all of this should make Americans feel just comfy, right?
I mean, after all, Barack Hussein Obama Soetoro Sobarkah is out of office so these things aren't really going on in America, right",Flag-Waving,"حسنا، كل هذا يجب أن يجعل الأمريكيين يشعرون بالراحة، أليس كذلك؟
أعني، بعد كل شيء، باراك حسين أوباما سويتورو سوباركا خارج منصبه، لذلك هذه الأمور لا تحدث في أمريكا، أليس كذلك"
713130996,SMASH THE STATE,Slogans,تحطيم الدولة
765953146,Jim Comey and Jim Comey alone,Repetition,جيم كومي وجيم كومي وحدهما
772947654,harshest possible,"Exaggeration,Minimisation",أقسى قدر ممكن
999001621,This Guardian Fake News Story Proves That The Media Can't Be Trusted,Doubt,تثبت قصة Guardian الإخبارية المزيفة أن وسائل الإعلام لا يمكن الوثوق بها
765385479,"Like the invasion of Iraq, it was based on lies",Doubt,مثل غزو العراق، كان يقوم على الأكاذيب
736231219,"'Jews Are My Enemy,'",Slogans,«اليهود هم عدوي»
780786973,a “phony crime,"Name_Calling,Labeling",«جريمة زائفة»
728972961,democratic principle,Repetition,مبدأ ديمقراطي
111111122,reflected the reality-TV star’s weakness as a presidential candidate,Doubt,يعكس ضعف نجم تلفزيون الواقع كمرشح رئاسي
832917532,the American people,Flag-Waving,الشعب الأمريكي
999001619,leftwing dissidents,"Name_Calling,Labeling",المنشقون اليساريون
761546223,homeschool,Repetition,مدرسة منزلية
790483991,"His long article in L’Osservatore Romano, in which he came out in favor of the more controversial aspects of Amoris Laetitia, represents his surrender",Causal_Oversimplification,مقالته الطويلة في L'Osservatore Romano، التي خرج فيها لصالح الجوانب الأكثر إثارة للجدل من Amoris Laetitia، تمثل استسلامه
771879020,So what if this code is a gun,Thought-terminating_Cliches,فماذا لو كان هذا الرمز بندقية؟
999000599,kick them in the shins,Loaded_Language,ركلهم في السيقان
758386255,autonomy,Repetition,الحكم الذاتي
764609985,grossly negligent,Repetition,إهمال صارخ
781768042,righteous,"Name_Calling,Labeling",صالح
769752554,Bitch ass motherf**ker,Loaded_Language,الكلبة الحمار الأم**ker
790720714,"Of course, she was part of it",Loaded_Language,بالطبع، كانت جزءًا منه
794344513,devoted to peace and liberty,"Name_Calling,Labeling",مكرسة للسلام والحرية
761968851,an outright retreat,Loaded_Language,ملاذ صريح
766942310,show-biz,Loaded_Language,عرض بيز
777488669,the fallen human condition,Loaded_Language,حالة الإنسان الساقطة
761674108,U.S. dead,Flag-Waving,وفاة الولايات المتحدة
766942310,bogeyman,"Name_Calling,Labeling",بعبع
832917778,Trump,Repetition,ترامب
787002327,leftist brownshirt-style assault on free speech,Loaded_Language,هجوم على غرار قميص بني يساري على حرية التعبير
999000184,a hateful sad man,"Name_Calling,Labeling",رجل حزين بغيض
