id,text_span,label,Arabic
761610997,repudiated,Loaded_Language,منبوذ
761674108,our democracy,Flag-Waving,ديمقراطيتنا
761674108,about the future,"Exaggeration,Minimisation",حول المستقبل
761674108,savagery,Loaded_Language,الوحشية
761674108,summertime soldier,"Name_Calling,Labeling",الجندي الصيفي
761674108,to end tyranny in our world,Slogans,لإنهاء الطغيان في عالمنا
761674108,derision,Loaded_Language,الازدراء
761674108,How could the Beltway GOP not see,Doubt,كيف يمكن أن لا يرى الحزب الجمهوري بيلتواي
761674108,"""dangerous to our democracy.""","Name_Calling,Labeling",«خطير على ديمقراطيتنا».
761674108,while he retires to Tennessee,"Whataboutism,Straw_Men,Red_Herring",بينما يتقاعد إلى تينيسي
761674108,millions uprooted and homeless,Loaded_Language,الملايين الذين تم اقتلادهم ومشردين
761674108,Americans,Flag-Waving,الأمريكيون
761674108,tens of thousands of wounded,Loaded_Language,عشرات الآلاف من الجرحى
761674108,trillions of dollars sunk,Loaded_Language,غرقت تريليونات الدولارات
761674108,About which of half a dozen wars were they right,Doubt,حول أي من نصف دزينة من الحروب كانت على حق.
761674108,blunders,Loaded_Language,أخطاء فادحة
761674108,Prodigal Son,"Name_Calling,Labeling",الابن الضال
761674108,"Do they believe their old agenda of open borders, amnesty, free trade globalism and democracy-crusading can become America's agenda again?",Doubt,هل يعتقدون أن أجندتهم القديمة من الحدود المفتوحة والعفو وعولمة التجارة الحرة والديمقراطية الصليبية يمكن أن تصبح أجندة أمريكا مرة أخرى؟
761674108,there is no going back,Thought-terminating_Cliches,ليس هناك عودة
761674108,Could Republicans not see,Doubt,هل يمكن أن يرى الجمهوريون
761674108,our future,Flag-Waving,مستقبلنا
761674108,"""discretion is the better part of valor.""",Slogans,«التقدير هو الجزء الأفضل من الشجاعة.»
761674108,What had a quarter century of Bushite free trade produced?,Doubt,ما الذي تم إنتاجه ربع قرن من التجارة الحرة في بوشيت؟
761674108,Extremism in the defense of liberty is no vice,Slogans,التطرف في الدفاع عن الحرية ليس رذيلة
761674108,"""Mr. Conservative""","Name_Calling,Labeling",«السيد المحافظ»
761674108,destroy,Loaded_Language,هدم
761674108,nativists,"Name_Calling,Labeling",السكان الأصليين
761674108,parade,Loaded_Language,استعراض
761674108,superiority,"Exaggeration,Minimisation",التفوق
761674108,Trumpism,"Name_Calling,Labeling",البوق
761674108,no two people are more responsible,"Exaggeration,Minimisation",لا يوجد شخصان أكثر مسؤولية
761674108,"Should Trump fall, and a restored establishment attempt to reimpose the old policies, there will be a truly uncivil war in this country",Black-and-White_Fallacy,إذا سقط ترامب، ومحاولة تأسيس مستعادة لإعادة فرض السياسات القديمة، ستكون هناك حرب غير أهلية حقا في هذا البلد
761674108,America,Flag-Waving,أمريكا
761674108,Trumpism,Repetition,البوق
761674108,"After the Trumpian revolt, there is no going back",Black-and-White_Fallacy,بعد ثورة ترومبيان، ليس هناك عودة
761674108,most American of writers,"Exaggeration,Minimisation",معظم الكتاب الأمريكيين
761674108,most American,Flag-Waving,معظم الأمريكيين
761674108,triumph,Loaded_Language,انتصار
761674108,U.S. dead,Flag-Waving,وفاة الولايات المتحدة
761674108,Trump is president because he read the party and the country right,Causal_Oversimplification,ترامب هو الرئيس لأنه قرأ الحزب والبلد الحق
761674108,awash in blood,Loaded_Language,غرق في الدم
761674108,hard-edged,Loaded_Language,ذو حدين
761674108,gut-level,Loaded_Language,مستوى الشجاعة
761674108,monsters,Loaded_Language,وحوش
761780613,No Collusion,Slogans,لا تواطؤ
761780613,"So much time and money wasted, so many lives ruined",Loaded_Language,الكثير من الوقت والمال يضيع، الكثير من الأرواح دمرت
761874505,but they didn’t prosecute Hillary Clinton,"Whataboutism,Straw_Men,Red_Herring",لكنهم لم يحاكموا هيلاري كلينتون
761874505,Two guys on my ship did the same thing and weren’t treated as criminals,"Whataboutism,Straw_Men,Red_Herring",فعل رجلان على سفينتي نفس الشيء ولم يعاملن كمجرمين
761874505,"“They used me as an example because of [the backlash over] Hillary Clinton,”",Causal_Oversimplification,«لقد استخدموني كمثال بسبب [رد الفعل العنيف على] هيلاري كلينتون،»
761874505,free,Repetition,مجاني
761874505,actively destroyed his life an made it all but impossible,"Exaggeration,Minimisation",دمرت حياته بنشاط وجعلت كل شيء ولكن من المستحيل
761874505,with good reason,Loaded_Language,لسبب وجيه
761897089,our Republic,Flag-Waving,جمهوريتنا
761897089,foolish,Loaded_Language,أحمق
761897089,Two guys on my ship did the same thing and weren’t treated as criminals,"Whataboutism,Straw_Men,Red_Herring",فعل رجلان على سفينتي نفس الشيء ولم يعاملن كمجرمين
761897089,the known criminal,"Name_Calling,Labeling",المجرم المعروف
761897089,but they didn’t prosecute Hillary Clinton,"Whataboutism,Straw_Men,Red_Herring",لكنهم لم يحاكموا هيلاري كلينتون
761897089,The American people,Flag-Waving,الشعب الأمريكي
761897089,our country,Flag-Waving,بلدنا
761897089,a fine young man,"Name_Calling,Labeling",شاب جيد
761897089,Americans,Flag-Waving,الأمريكيون
761897089,"“They used me as an example because of [the backlash over] Hillary Clinton,”",Causal_Oversimplification,«لقد استخدموني كمثال بسبب [رد الفعل العنيف على] هيلاري كلينتون،»
761897089,trashing,Loaded_Language,تحطيم
761897089,corrupt,Loaded_Language,فاسد
761897089,tremendous,Loaded_Language,هائل
761968851,woke up,Loaded_Language,استيقظت
761968851,Obama-era levels,"Name_Calling,Labeling",مستويات عصر أوباما
761968851,ADVANTAGE AMERICANS,Repetition,ميزة الأمريكيين
761968851,rocket,Loaded_Language,صاروخ
761968851,dramatic contrast,Loaded_Language,التباين الدرامي
761968851,an outright retreat,Loaded_Language,ملاذ صريح
761968851,ADVANTAGE IMMIGRANTS,Loaded_Language,مهاجرين ميزة
761968851,ADVANTAGE AMERICANS,Flag-Waving,ميزة الأمريكيين
761968851,roared back,Loaded_Language,زأر مرة أخرى
761968851,especially striking,Loaded_Language,لا سيما
761968851,the Wolff book brouhaha,Loaded_Language,كتاب وولف بروها
761968851,It is commonly said that wage stagnation contributed to an economic anxiety in middle America that carried Donald Trump into the White House…,Causal_Oversimplification,يقال عادة أن ركود الأجور ساهم في القلق الاقتصادي في أمريكا الوسطى الذي حمل دونالد ترامب إلى البيت الأبيض...
761968851,and which I argued meant that an unreported illegal alien surge was underway,Causal_Oversimplification,والذي جادلت به يعني أن موجة غريبة غير قانونية غير قانونية جارية.
761968851,ADVANTAGE AMERICANS,Loaded_Language,ميزة الأمريكيين
761969038,ADVANTAGE NATIVE-BORN,Loaded_Language,ميزة المولد الأصلي
761969038,the picture is still bleaker,Loaded_Language,الصورة لا تزال أكثر قتامة
761969038,A TIE,Loaded_Language,ربطة عنق
761969038,ADVANTAGE NATIVE-BORN,Loaded_Language,ميزة المولد الأصلي
761969038,ADVANTAGE IMMIGRANTS,Loaded_Language,مهاجرين ميزة
761969038,Time is running out,Thought-terminating_Cliches,الوقت ينفد
761969038,increasingly befuddled,Loaded_Language,مربك بشكل متزايد
761969038,mysterious memos,Loaded_Language,مذكرات غامضة
761969038,"Simply put, the 21st century has not been good for non-Hispanic job seekers",Causal_Oversimplification,ببساطة، لم يكن القرن الحادي والعشرين جيدًا للباحثين عن عمل من غير ذوي الأصول الأسبانية
761969038,Can the same be said for the Obama Administration,Doubt,هل يمكن قول الشيء نفسه عن إدارة أوباما
761969038,ADVANTAGE NATIVE-BORN,Repetition,ميزة المولد الأصلي
761969692,big winners,"Name_Calling,Labeling",الفائزين الكبار
761969692,the Trump Effect,"Name_Calling,Labeling",تأثير ترامب
761969692,comes on the heels of gains,Loaded_Language,يأتي في أعقاب المكاسب
761969692,big losers,"Name_Calling,Labeling",الخاسرون الكبار
761969692,"Only legislation, above all an immigration moratorium, can secure the fruits of the current economic expansion for Americans",Black-and-White_Fallacy,فقط التشريع، قبل كل شيء وقف الهجرة، يمكن أن يؤمن ثمار التوسع الاقتصادي الحالي للأمريكيين
761969692,America First,Flag-Waving,أمريكا فيرست
761969692,"The only answer is legislation— border wall to stop the illegal alien flow; a second Operation Wetback, including E-Verify, to get the illegal alien self-deporting; a moratorium on legal immigration",Black-and-White_Fallacy,"الجواب الوحيد هو التشريع - الجدار الحدودي لوقف تدفق الأجانب غير القانوني; عملية Wetback الثانية, بما في ذلك E-Verify, للحصول على الأجنبي غير القانوني الترحيل الذاتي; وقف الهجرة القانونية"
761969692,ADVANTAGE AMERICANS,Flag-Waving,ميزة الأمريكيين
761969692,too steeped in economic euphoria,Loaded_Language,غارقة جدا في النشوة الاقتصادية
761969692,a welcome respite,"Name_Calling,Labeling",فترة راحة ترحيبية
761969692,the term “native born” will refer to a minuscule fraction of the U.S. population,"Exaggeration,Minimisation",يشير مصطلح «المولود الأصلي» إلى جزء ضئيل من سكان الولايات المتحدة
761969692,ADVANTAGE IMMIGRANTS,Loaded_Language,مهاجرين ميزة
761969692,ADVANTAGE IMMIGRANTS,Loaded_Language,مهاجرين ميزة
761969692,ADVANTAGE IMMIGRANTS,Loaded_Language,مهاجرين ميزة
761969692,had rebounded dramatically,Loaded_Language,قد انتعشت بشكل كبير
761969692,the conservative non-Main Stream Media,"Name_Calling,Labeling",وسائل الإعلام المحافظة غير الرئيسية
761969692,jawboned away,Loaded_Language,jawboned بعيدا
761969692,with the evaporation,Loaded_Language,مع التبخر
762147609,dramatically,Loaded_Language,بشكل كبير
762147609,rogue nation,"Name_Calling,Labeling",أمة مارقة
762147609,shock,Loaded_Language,صدمة
762147609,Mr. Trump,"Name_Calling,Labeling",السيد ترامب
762147609,American people,Flag-Waving,الشعب الأمريكي
762147609,"Companies doing business in Iran face substantial risks, and those risks are even greater as we reimpose nuclear-related sanctions",Appeal_to_fear-prejudice,تواجه الشركات التي تقوم بأعمال تجارية في إيران مخاطر كبيرة، وهذه المخاطر أكبر عندما نعيد فرض العقوبات المتعلقة بالطاقة النووية
762147609,Mr. Trump,Repetition,السيد ترامب
762147609,windfall of cash,"Exaggeration,Minimisation",ربح غير متوقع من النقد
762147609,the American people,Flag-Waving,الشعب الأمريكي
762147609,Mr. Trump,Repetition,السيد ترامب
762147609,activities could be quickly expanded,Appeal_to_fear-prejudice,يمكن توسيع الأنشطة بسرعة
762152527,betraying the interest of the American people,Flag-Waving,خيانة مصلحة الشعب الأمريكي
762152527,"lacking push, zeal and enthusiasm",Loaded_Language,تفتقر إلى الدفع والحماس والحماس
762152527,wishy-washy,Loaded_Language,واشي - واشي
762152527,startling,Loaded_Language,مذهل
762152527,How could Ryan possibly know this?,Doubt,كيف يمكن لريان أن يعرف هذا؟
762152527,the rotten inner workings,Loaded_Language,الأعمال الداخلية الفاسدة
762152527,They want to preserve the FBI’s reputation,"Whataboutism,Straw_Men,Red_Herring",يريدون الحفاظ على سمعة مكتب التحقيقات الفدرالي
762152527,They don’t care to see Trump vindicated,"Whataboutism,Straw_Men,Red_Herring",إنهم لا يهتمون برؤية ترامب يبرر
762152527,Isn’t he prejudging the case without even finding out what actually happened?,Doubt,أليس هو الحكم مسبقا على القضية دون حتى معرفة ما حدث بالفعل؟
762160164,disgraced,Loaded_Language,ألحق العار
762160164,dirty deal,Loaded_Language,صفقة قذرة
762160164,how many more are there,Doubt,كم عدد أكثر هناك
762160164,most important market,"Exaggeration,Minimisation",السوق الأكثر أهمية
762160164,most important currency,"Exaggeration,Minimisation",العملة الأكثر أهمية
762160164,scandal,Repetition,فضيحة
762160164,Not a one,"Exaggeration,Minimisation",ليست واحدة
762160164,bad,"Name_Calling,Labeling",ضار
762160164,worthless,Loaded_Language,عديم القيمة
762160164,Scandal,Repetition,فضيحة
762200179,it did not allow,Repetition,لم يسمح
762200179,It did not allow,Repetition,لم يسمح
762200179,It did not allow,Repetition,لم يسمح
762200179,It did not allow,Repetition,لم يسمح
762200179,American people,Flag-Waving,الشعب الأمريكي
762200179,widely,"Exaggeration,Minimisation",على نطاق واسع
762200179,absolutely,"Exaggeration,Minimisation",بكل تأكيد
762200179,Yikes,Loaded_Language,ييكس
762200179,our,Flag-Waving,لنا
762200179,our,Flag-Waving,لنا
762200179,totally,"Exaggeration,Minimisation",كلياً
762206044,easy access to the corridors of power,Loaded_Language,سهولة الوصول إلى ممرات الطاقة
762206044,a Jewish name,"Whataboutism,Straw_Men,Red_Herring",اسم يهودي
762206044,ominously’ indifferent,Loaded_Language,غير مبال
762206044,to kill the investigation,Loaded_Language,لقتل التحقيق
762206044,his IT position in Congress gave him the power to “change the U.S. president,"Exaggeration,Minimisation",موقفه في تكنولوجيا المعلومات في الكونغرس أعطاه السلطة «لتغيير الرئيس الأمريكي
762206044,with dire consequences,Loaded_Language,مع عواقب وخيمة
762206044,fucking,Loaded_Language,اللعين
762206044,so rattled,Loaded_Language,حتى هزت
762206044,Muslim IT spy,"Name_Calling,Labeling",جاسوس تكنولوجيا المعلومات المسلم
762206044,"Wasserman Schultz was defending someone investigators allegedly told her was suspected of cybersecurity violations, despite having resigned from her position as DNC head following a devastating hack during the 2016 election",Doubt,كانت واسرمان شولتز تدافع عن شخص يزعم أن المحققين أخبروها بأنها مشتبه بها في انتهاكات الأمن السيبراني، على الرغم من استقالتها من منصبها كرئيسة للجنة الوطنية للانتخابات بعد اختراق مدمر خلال انتخابات عام 2016
762206044,"profane, with every official she could buttonhole",Loaded_Language,تدنيس، مع كل مسؤول أنها يمكن أن butonhole
762206044,a rule-breaker,"Name_Calling,Labeling",كسر القواعد
762206044,became “frantic,Loaded_Language,أصبح «محمومًا»
762206044,Muslim IT Spy,"Name_Calling,Labeling",جاسوس تكنولوجيا المعلومات المسلم
762206044,the biggest crime of spying in US history,"Exaggeration,Minimisation",أكبر جريمة تجسس في تاريخ الولايات المتحدة
762206044,One of the biggest stories of 2017 and 2018,"Exaggeration,Minimisation",واحدة من أكبر قصص 2017 و 2018
762206044,devastating hack,Loaded_Language,اختراق مدمر
762206044,made a stink,Loaded_Language,صنع رائحة كريهة
762206044,a bad actor,"Name_Calling,Labeling",ممثل سيء
762206044,to dance to his tunes,Loaded_Language,للرقص على ألحانه
762206044,Influential expat,"Name_Calling,Labeling",المغتربين المؤثرة
762206044,fucking Islamophobe,"Name_Calling,Labeling",سخيف Islamophobe
762206044,quickly souring,Loaded_Language,توتر بسرعة
762340819,Blind to corruption,"Name_Calling,Labeling",أعمى إلى الفساد
762340819,incompetent,Loaded_Language,غير كفء
762340819,Even Worse,"Exaggeration,Minimisation",حتى أسوأ
762340819,dishonest,Loaded_Language,غشاش
762340819,committing jihad massacres,Appeal_to_fear-prejudice,ارتكاب مذابح الجهاد
762340819,treason,Repetition,خيانة
762340819,catastrophe,Loaded_Language,كارثة
762340819,“Death to America”,Slogans,«الموت لأمريكا»
762340819,Treason,Loaded_Language,الخيانة
762340819,even worse,"Exaggeration,Minimisation",حتى أسوأ
762340819,of Americans,Flag-Waving,من الأمريكيين
762340819,massacres,Loaded_Language,المذابح
762340819,corrupt,Loaded_Language,فاسد
762340819,Nothing good,"Exaggeration,Minimisation",لا شيء جيد
762340819,treason,Repetition,خيانة
762340819,treason,Repetition,خيانة
762340819,black-hearted Presbyterian bigot,"Name_Calling,Labeling",متعصب مشيخي أسود القلب
762340819,"for years, and probably decades","Exaggeration,Minimisation",لسنوات، وربما عقود
762340819,the worst,"Exaggeration,Minimisation",الأسوأ
762340819,tremendous,Loaded_Language,هائل
762340819,treason,Repetition,خيانة
762340819,treason,Repetition,خيانة
762340819,treason,Repetition,خيانة
762340819,crook and an economic Leftist,"Name_Calling,Labeling",محتال ويساري اقتصادي
762340819,treason,Repetition,خيانة
762546428,violence,Repetition,عنف
762546428,violence,Repetition,عنف
762546428,It’s the very reason the governments of the world still exist,Causal_Oversimplification,هذا هو السبب الذي يجعل حكومات العالم لا تزال موجودة
762546428,Governments are nothing more than a handful of people,"Exaggeration,Minimisation",الحكومات ليست أكثر من حفنة من الناس
762546428,exploded,"Exaggeration,Minimisation",انفجرت
762546428,our society,Flag-Waving,مجتمعنا
762546428,indoctrination,Repetition,التلقين
762546428,concern,Repetition,قلق
762546428,leftist social engineering,"Name_Calling,Labeling",الهندسة الاجتماعية اليسارية
762546428,concerned,Repetition,مهتم
762546428,concern,Repetition,قلق
762546428,indoctrination,Repetition,التلقين
762546428,social engineering,Repetition,الهندسة الاجتماعية
762546428,absolute horror,Loaded_Language,رعب مطلق
762546428,violence,Repetition,عنف
762546428,disturbed,Loaded_Language,مختل
762546428,brainwashing,Repetition,غسل دماغ
762546428,violence,Repetition,عنف
762546428,Indoctrination,Repetition,التلقين
762546428,rampant violence,Loaded_Language,العنف المتفشي
762546428,Violence,Loaded_Language,العنف
762546428,skyrocketing,Loaded_Language,ارتفاع صارخ
762546428,brainwashing,Loaded_Language,غسل دماغ
762546428,bullying,Loaded_Language,البلطجة
762546428,forcing,Loaded_Language,إجبار
762546428,enslaved,Loaded_Language,المستعبدين
762546428,authoritarian,Loaded_Language,استبدادي
762546428,wreak havoc,Loaded_Language,يعيث فسادا
762546428,so bad,Loaded_Language,سيئة للغاية
762956953,the worst president in American history,"Exaggeration,Minimisation",أسوأ رئيس في التاريخ الأمريكي
763260610,the Clinton machine,"Name_Calling,Labeling",آلة كلينتون
763260610,shocking information,Loaded_Language,معلومات صادمة
763260610,hang him from the rafters,Loaded_Language,شنقه من العوارض الخشبية
763260610,horrific examples,Loaded_Language,أمثلة مروعة
763260610,they should be full of people saying that we are with you,Appeal_to_Authority,يجب أن تكون مليئة بالناس الذين يقولون أننا معك.
763260610,collusion,Repetition,تواطؤ
763260610,the dozen or so pissed-off people,"Name_Calling,Labeling",العشرات أو نحو ذلك من الناس
763260610,wickedly experimental munitions,Loaded_Language,ذخائر تجريبية شريرة
763260610,it was a hack through Julian Assange,Loaded_Language,كان الاختراق من خلال جوليان أسانج
763260610,but what about Judith Miller and The New York Times lying the West into war,"Whataboutism,Straw_Men,Red_Herring",ولكن ماذا عن جوديث ميلر ونيويورك تايمز الكذب الغرب في الحرب؟
763260610,the Left Forum,"Name_Calling,Labeling",المنتدى الأيسر
763260610,the leader of the Russia-gate frenzy,"Name_Calling,Labeling",زعيم جنون بوابة روسيا
763260610,The Eerie Silence,Loaded_Language,ذا إيري الصمت
763260610,"The enemy to great power is not the likes of the Taliban, it is us","Whataboutism,Straw_Men,Red_Herring",العدو إلى القوة العظمى ليس أمثال طالبان، بل نحن
763260610,he is a renegade,"Name_Calling,Labeling",إنه مرتد
763260610,extremely critical,"Exaggeration,Minimisation",حرجة للغاية
763260610,in jail forever or even executed,"Exaggeration,Minimisation",في السجن إلى الأبد أو حتى أعدم
763260610,and put flesh on the expression,Loaded_Language,ووضع اللحم على التعبير
763260610,Never has there been a collusion like the one between the U.S. and Israel,"Exaggeration,Minimisation",لم يكن هناك تواطؤ مثل التواطؤ بين الولايات المتحدة وإسرائيل
763260610,they dressed it up,Loaded_Language,كانوا يرتدون ملابسه
763260610,in bed with the Russians is ludicrous,Loaded_Language,في السرير مع الروس أمر مثير للسخرية
763260610,being hauled off,Loaded_Language,يتم سحبها
763260610,dark and menacing developments,Loaded_Language,التطورات المظلمة والمهددة
763260610,the shocking and the surreal,Loaded_Language,الصدمة والسريالية
763260610,both shocking and surreal,Loaded_Language,كل من الصدمة والسريالية
763260610,he yelled out,Loaded_Language,لقد صرخ
763260610,It was hysterical,Loaded_Language,كان هستيري.
763260610,They had a right,Repetition,كان لديهم حق.
763260610,one of their brethren,"Name_Calling,Labeling",أحد إخوانهم
763260610,gunning down,Loaded_Language,إطلاق النار
763260610,farcical element,Loaded_Language,عنصر هزلي
763260610,he was rolled by the Clinton organization,Loaded_Language,تم تدحرجه من قبل منظمة كلينتون
763260610,an extraordinary public service,"Exaggeration,Minimisation",خدمة عامة غير عادية
763260610,some of the most wickedly experimental munitions in the world,"Exaggeration,Minimisation",بعض من أكثر الذخائر التجريبية شراً في العالم
763260610,All the talk of Iran and nuclear weapons is without any reference to the biggest nuclear power in the Middle East,"Whataboutism,Straw_Men,Red_Herring",كل الحديث عن إيران والأسلحة النووية هو دون أي إشارة إلى أكبر قوة نووية في الشرق الأوسط.
763260610,cowardice in journalism,Loaded_Language,الجبن في الصحافة
763260610,one of their brethren was being brutalized,Loaded_Language,كان أحد إخوانهم يتعرض للوحشية.
763260610,bogus smear,Loaded_Language,لطاخة وهمية
763260610,the word “journalism” is becoming blighted,Loaded_Language,أصبحت كلمة «الصحافة» منكوبة
763260610,he regarded what they are doing to Julian now as torture,"Exaggeration,Minimisation",اعتبر ما يفعلونه بجوليان الآن بمثابة تعذيب
763260610,witch-hunting around Russia-gate,Loaded_Language,صيد الساحرات حول بوابة روسيا
763260610,I have never known anything quite like it in my career,"Exaggeration,Minimisation",لم أكن أعرف شيئًا مثله تمامًا في مسيرتي المهنية.
763260610,His journalistic brethren,"Name_Calling,Labeling",إخوته الصحفيين
763260610,It’s so ridiculous,Loaded_Language,إنه أمر مثير للسخرية
763260610,a ‘Constitutional Hero,"Name_Calling,Labeling",بطل دستوري
763260610,Their investigations turned up not a shred of real evidence,"Exaggeration,Minimisation",ولم تظهر تحقيقاتهم أي ذرة من الأدلة الحقيقية.
763260610,a profound tragedy,Loaded_Language,مأساة عميقة
763260610,was hounded,Loaded_Language,تم مطاردتها
763260610,the bogus Swedish case,Loaded_Language,القضية السويدية الزائفة
763260610,are virtually empty,"Exaggeration,Minimisation",فارغة تقريبًا
763260610,a great miscarriage of justice,"Exaggeration,Minimisation",إجهاض كبير للعدالة
763260610,eerie silence,Loaded_Language,صمت غريب
763260610,the raw truth,Loaded_Language,الحقيقة الخام
763260610,Only the silence of good people will allow them to win,Appeal_to_fear-prejudice,فقط صمت الناس الطيبين سيسمح لهم بالفوز.
763260610,have not destroyed the man,Loaded_Language,لم تدمر الرجل
763260610,The injustice done to this man is legion,"Exaggeration,Minimisation",الظلم الذي حدث لهذا الرجل هو الفيلق.
763260610,absolutely clear-cut,"Exaggeration,Minimisation",واضح تماما
763260610,taken such a battering,Loaded_Language,اتخذت مثل هذا الضرب
763260610,totally left out in the cold to fend for himself,Loaded_Language,تركت تماما في البرد لدافع عن نفسه
763260610,truth-tellers,"Name_Calling,Labeling",رواة الحقيقة
763260610,immunity,Repetition,الحصانة
763260610,The fakery,Loaded_Language,ذا فاكري
763260610,"These four overweight, obviously ill-trained young men","Name_Calling,Labeling",هؤلاء الشبان الأربعة الذين يعانون من زيادة الوزن، ومن الواضح أنهم
763260610,beating the hell out of him,Loaded_Language,ضرب الجحيم منه
763260610,the utter hypocrisy of news organizations,"Exaggeration,Minimisation",النفاق التام للمنظمات الإخبارية
763260610,Russia-gate freaks,"Name_Calling,Labeling",نزوات بوابة روسيا
763260610,"But it is also about freedom of speech, about our right to know, which is enshrined in the United States Constitution",Flag-Waving,ولكن الأمر يتعلق أيضًا بحرية التعبير، حول حقنا في المعرفة، المنصوص عليه في دستور الولايات المتحدة.
763260610,the storms of raw truth that have blown through the capitals of rapacious power,Loaded_Language,عواصف الحقيقة الخام التي اجتاحت عواصم القوة الجشعة
763260610,a vindictive delight in tormenting Julian,Loaded_Language,فرحة انتقامية في تعذيب جوليان
763260610,sucking up to the United States in the time-honored way,Loaded_Language,تمتص الولايات المتحدة بالطريقة العريقة
763260610,prolific journalist and publisher,"Name_Calling,Labeling",صحفي وناشر غزير الإنتاج
763260610,a constitutional hero,"Name_Calling,Labeling",بطل دستوري
763260610,corrupt media,"Name_Calling,Labeling",وسائل الإعلام الفاسدة
763260610,I find this one of the most unsavory and immoral things I have seen in my career,"Exaggeration,Minimisation",أجد هذا أحد أكثر الأشياء البغيضة وغير الأخلاقية التي رأيتها في حياتي المهنية.
763260610,one who has exposed a system that threatens humanity,"Exaggeration,Minimisation",الشخص الذي كشف نظامًا يهدد البشرية
763260610,"One of Assange’s great tormentors, The Guardian‘s Luke Harding","Name_Calling,Labeling",أحد المعذبين العظماء في أسانج، لوك هاردينغ من صحيفة الغارديان
763260610,ending up in a hell hole,Loaded_Language,ينتهي به المطاف في حفرة الجحيم
763260610,manhandling,Loaded_Language,المناولة
763440871,deadly school massacres,Loaded_Language,مذابح المدارس القاتلة
763440871,School Violence,Loaded_Language,العنف المدرسي
763440871,violence,Loaded_Language,عنف
763440871,bullying,Loaded_Language,البلطجة
763440871,craziness,Loaded_Language,الجنون
763440871,swamped,Loaded_Language,مغمور
763440871,revolution,Loaded_Language,ثورة
763440871,school shooting,Repetition,رماية المدرسة
763440871,Catholic,Repetition,كاثوليكي
763440871,shootings,Repetition,إطلاق النار
763440871,There is no better way to keep the Catholic family together and committed to the Catholic restoration than the Catholic home school,Black-and-White_Fallacy,لا توجد طريقة أفضل للحفاظ على الأسرة الكاثوليكية معًا وملتزمة بالترميم الكاثوليكي من المدرسة المنزلية الكاثوليكية.
763440871,Left-wing social engineering,"Name_Calling,Labeling",الهندسة الاجتماعية اليسارية
763440871,keep the Catholic family together,Slogans,الحفاظ على الأسرة الكاثوليكية معًا
763440871,exploded,"Exaggeration,Minimisation",انفجرت
763440871,couldn't be happier,"Exaggeration,Minimisation",لا يمكن أن تكون أكثر سعادة
763440871,Catholic,Repetition,كاثوليكي
763440871,shooting,Repetition,اطلاق الرصاص
763761219,Red Flag Laws save lives,Slogans,قوانين العلم الأحمر تنقذ الأرواح
763761219,Red Flag Laws,Repetition,قوانين العلم الأحمر
763761219,our communities,Flag-Waving,مجتمعاتنا
763761219,our leaders,Flag-Waving,قادتنا
763761219,red flag laws,Repetition,قوانين العلم الأحمر
764518567,extremely careless,Loaded_Language,مهمل للغاية
764518567,blatantly anti-Trump,Loaded_Language,ضد ترامب بشكل صارخ
764518567,inexplicably concluded,Doubt,اختتمت بشكل غير مفهوم
764518567,emerged in a disappointingly watered-down form,Doubt,ظهرت في شكل مخفف بشكل مخيب للآمال
764518567,gross negligence,Repetition,الإهمال الجسيم
764518567,gross negligence,Repetition,الإهمال الجسيم
764518567,gross negligence,Repetition,الإهمال الجسيم
764518567,Gross negligence,Repetition,الإهمال الجسيم
764518567,infamous,Repetition,سيئة السمعة
764518567,criminally reckless,Loaded_Language,متهور جنائيا
764518567,extremely careless,Repetition,مهمل للغاية
764518567,as disappointing as the rigged outcome of the e-mail investigation,Loaded_Language,مخيبة للآمال مثل النتيجة المزورة للتحقيق عبر البريد الإلكتروني
764518567,grossly negligent,Repetition,إهمال صارخ
764518567,grossly negligent,Loaded_Language,إهمال صارخ
764518567,willful intent to commit an act she knew was wrongful,Doubt,النية المتعمدة لارتكاب فعل كانت تعرف أنه غير مشروع
764518567,sharply critical of Mr. Trump,"Exaggeration,Minimisation",ينتقد بشدة السيد ترامب
764518567,infamous,Loaded_Language,سيئة السمعة
764518567,treat Hillary Clinton with kid gloves,Loaded_Language,علاج هيلاري كلينتون بقفازات الأطفال
764518567,disappointingly,Loaded_Language,مخيب للآمال
764518567,give Hillary Clinton a Get Out of Jail Free card,Loaded_Language,إعطاء هيلاري كلينتون بطاقة الخروج من السجن مجانا
764518567,extremely careless,Repetition,مهمل للغاية
764518567,gross negligence,Repetition,الإهمال الجسيم
764518567,salacious,Loaded_Language,salacious
764609985,disturbing,Loaded_Language,مقلق
764609985,damn,Loaded_Language,لعن
764609985,immoral,Loaded_Language,غير أخلاقي
764609985,terrible,Loaded_Language,فظيع
764609985,mishandled,Loaded_Language,أسيء التعامل
764609985,"Peter Strzok, a key investigator on both the Clinton email case and the investigation of Russia and the Trump campaign, assured an FBI lawyer in August 2016 that “we’ll stop” Trump from making it to the White House",Doubt,أكد بيتر سترزوك، المحقق الرئيسي في كل من قضية البريد الإلكتروني لكلينتون والتحقيق في روسيا وحملة ترامب، لمحامي مكتب التحقيقات الفيدرالي في أغسطس 2016 «سنمنع» ترامب من الوصول إلى البيت الأبيض
764609985,unpersuasive,Loaded_Language,غير مقنع
764609985,INSANE,Loaded_Language,مجنون
